"Date","Price","Open","High","Low","Vol.","Change %"
"1984-03-07","1.2602","1.2602","1.2602","1.2602","","0.35%"
"1984-03-06","1.2558","1.2558","1.2558","1.2558","","0.28%"
"1984-03-05","1.2523","1.2523","1.2523","1.2523","","0.10%"
"1984-03-02","1.2511","1.2511","1.2511","1.2511","","-0.04%"
"1984-03-01","1.2516","1.2516","1.2516","1.2516","","-0.02%"
"1984-02-29","1.2519","1.2519","1.2519","1.2519","","-0.02%"
"1984-02-28","1.2521","1.2521","1.2521","1.2521","","-0.11%"
"1984-02-27","1.2535","1.2535","1.2535","1.2535","","0.26%"
"1984-02-24","1.2502","1.2502","1.2502","1.2502","","0.06%"
"1984-02-23","1.2494","1.2494","1.2494","1.2494","","0.12%"
"1984-02-22","1.2479","1.2479","1.2479","1.2479","","-0.15%"
"1984-02-21","1.2498","1.2498","1.2498","1.2498","","0.18%"
"1984-02-17","1.2476","1.2476","1.2476","1.2476","","0.09%"
"1984-02-16","1.2465","1.2465","1.2465","1.2465","","0.12%"
"1984-02-15","1.2450","1.2450","1.2450","1.2450","","-0.21%"
"1984-02-14","1.2476","1.2476","1.2476","1.2476","","0.10%"
"1984-02-10","1.2463","1.2463","1.2463","1.2463","","0.02%"
"1984-02-09","1.2461","1.2461","1.2461","1.2461","","-0.02%"
"1984-02-08","1.2463","1.2463","1.2463","1.2463","","-0.11%"
"1984-02-07","1.2477","1.2477","1.2477","1.2477","","0.19%"
"1984-02-06","1.2453","1.2453","1.2453","1.2453","","-0.09%"
"1984-02-03","1.2464","1.2464","1.2464","1.2464","","0.03%"
"1984-02-02","1.2460","1.2460","1.2460","1.2460","","-0.10%"
"1984-02-01","1.2473","1.2473","1.2473","1.2473","","-0.16%"
"1984-01-31","1.2493","1.2493","1.2493","1.2493","","0.06%"
"1984-01-30","1.2486","1.2486","1.2486","1.2486","","0.03%"
"1984-01-27","1.2482","1.2482","1.2482","1.2482","","0.13%"
"1984-01-26","1.2466","1.2466","1.2466","1.2466","","-0.10%"
"1984-01-25","1.2479","1.2479","1.2479","1.2479","","0.03%"
"1984-01-24","1.2475","1.2475","1.2475","1.2475","","0.14%"
"1984-01-23","1.2458","1.2458","1.2458","1.2458","","-0.11%"
"1984-01-20","1.2472","1.2472","1.2472","1.2472","","0.05%"
"1984-01-19","1.2466","1.2466","1.2466","1.2466","","-0.15%"
"1984-01-18","1.2485","1.2485","1.2485","1.2485","","0.03%"
"1984-01-17","1.2481","1.2481","1.2481","1.2481","","0.27%"
"1984-01-16","1.2448","1.2448","1.2448","1.2448","","-0.20%"
"1984-01-13","1.2473","1.2473","1.2473","1.2473","","-0.21%"
"1984-01-12","1.2499","1.2499","1.2499","1.2499","","-0.19%"
"1984-01-11","1.2523","1.2523","1.2523","1.2523","","0.04%"
"1984-01-10","1.2518","1.2518","1.2518","1.2518","","-0.04%"
"1984-01-09","1.2523","1.2523","1.2523","1.2523","","0.21%"
"1984-01-06","1.2497","1.2497","1.2497","1.2497","","0.01%"
"1984-01-05","1.2496","1.2496","1.2496","1.2496","","0.05%"
"1984-01-04","1.2490","1.2490","1.2490","1.2490","","0.23%"
"1984-01-03","1.2461","1.2461","1.2461","1.2461","","0.13%"
"1983-12-30","1.2445","1.2445","1.2445","1.2445","","-0.04%"
"1983-12-29","1.2450","1.2450","1.2450","1.2450","","-0.09%"
"1983-12-28","1.2461","1.2461","1.2461","1.2461","","0.08%"
"1983-12-27","1.2451","1.2451","1.2451","1.2451","","-0.07%"
"1983-12-23","1.2460","1.2460","1.2460","1.2460","","-0.14%"
"1983-12-22","1.2477","1.2477","1.2477","1.2477","","-0.11%"
"1983-12-21","1.2491","1.2491","1.2491","1.2491","","0.02%"
"1983-12-20","1.2488","1.2488","1.2488","1.2488","","-0.10%"
"1983-12-19","1.2501","1.2501","1.2501","1.2501","","-0.08%"
"1983-12-16","1.2511","1.2511","1.2511","1.2511","","0.14%"
"1983-12-15","1.2493","1.2493","1.2493","1.2493","","-0.12%"
"1983-12-14","1.2508","1.2508","1.2508","1.2508","","0.01%"
"1983-12-13","1.2507","1.2507","1.2507","1.2507","","0.21%"
"1983-12-12","1.2481","1.2481","1.2481","1.2481","","-0.09%"
"1983-12-09","1.2492","1.2492","1.2492","1.2492","","0.35%"
"1983-12-08","1.2449","1.2449","1.2449","1.2449","","0.03%"
"1983-12-07","1.2445","1.2445","1.2445","1.2445","","0.06%"
"1983-12-06","1.2438","1.2438","1.2438","1.2438","","-0.15%"
"1983-12-05","1.2457","1.2457","1.2457","1.2457","","0.10%"
"1983-12-02","1.2444","1.2444","1.2444","1.2444","","0.35%"
"1983-12-01","1.2400","1.2400","1.2400","1.2400","","0.06%"
"1983-11-30","1.2392","1.2392","1.2392","1.2392","","-0.11%"
"1983-11-29","1.2406","1.2406","1.2406","1.2406","","0.03%"
"1983-11-28","1.2402","1.2402","1.2402","1.2402","","0.01%"
"1983-11-25","1.2401","1.2401","1.2401","1.2401","","0.19%"
"1983-11-23","1.2377","1.2377","1.2377","1.2377","","0.08%"
"1983-11-22","1.2367","1.2367","1.2367","1.2367","","-0.12%"
"1983-11-21","1.2382","1.2382","1.2382","1.2382","","0.01%"
"1983-11-18","1.2381","1.2381","1.2381","1.2381","","0.05%"
"1983-11-17","1.2375","1.2375","1.2375","1.2375","","0.06%"
"1983-11-16","1.2367","1.2367","1.2367","1.2367","","0.02%"
"1983-11-15","1.2365","1.2365","1.2365","1.2365","","0.06%"
"1983-11-14","1.2357","1.2357","1.2357","1.2357","","0.08%"
"1983-11-10","1.2347","1.2347","1.2347","1.2347","","-0.06%"
"1983-11-09","1.2355","1.2355","1.2355","1.2355","","0.00%"
"1983-11-07","1.2355","1.2355","1.2355","1.2355","","0.09%"
"1983-11-04","1.2344","1.2344","1.2344","1.2344","","0.10%"
"1983-11-03","1.2332","1.2332","1.2332","1.2332","","0.02%"
"1983-11-02","1.2330","1.2330","1.2330","1.2330","","-0.02%"
"1983-11-01","1.2333","1.2333","1.2333","1.2333","","0.06%"
"1983-10-31","1.2326","1.2326","1.2326","1.2326","","0.01%"
"1983-10-28","1.2325","1.2325","1.2325","1.2325","","0.00%"
"1983-10-27","1.2325","1.2325","1.2325","1.2325","","-0.01%"
"1983-10-26","1.2326","1.2326","1.2326","1.2326","","0.01%"
"1983-10-25","1.2325","1.2325","1.2325","1.2325","","-0.01%"
"1983-10-24","1.2326","1.2326","1.2326","1.2326","","0.11%"
"1983-10-21","1.2312","1.2312","1.2312","1.2312","","-0.02%"
"1983-10-20","1.2315","1.2315","1.2315","1.2315","","0.02%"
"1983-10-19","1.2313","1.2313","1.2313","1.2313","","0.00%"
"1983-10-18","1.2313","1.2313","1.2313","1.2313","","-0.06%"
"1983-10-17","1.2320","1.2320","1.2320","1.2320","","-0.07%"
"1983-10-14","1.2329","1.2329","1.2329","1.2329","","0.02%"
"1983-10-13","1.2326","1.2326","1.2326","1.2326","","-0.03%"
"1983-10-12","1.2330","1.2330","1.2330","1.2330","","0.08%"
"1983-10-11","1.2320","1.2320","1.2320","1.2320","","0.17%"
"1983-10-07","1.2299","1.2299","1.2299","1.2299","","-0.04%"
"1983-10-06","1.2304","1.2304","1.2304","1.2304","","-0.07%"
"1983-10-05","1.2313","1.2313","1.2313","1.2313","","-0.11%"
"1983-10-04","1.2327","1.2327","1.2327","1.2327","","0.02%"
"1983-10-03","1.2325","1.2325","1.2325","1.2325","","0.02%"
"1983-09-30","1.2323","1.2323","1.2323","1.2323","","-0.04%"
"1983-09-29","1.2328","1.2328","1.2328","1.2328","","-0.02%"
"1983-09-28","1.2331","1.2331","1.2331","1.2331","","0.01%"
"1983-09-27","1.2330","1.2330","1.2330","1.2330","","0.05%"
"1983-09-26","1.2324","1.2324","1.2324","1.2324","","0.04%"
"1983-09-23","1.2319","1.2319","1.2319","1.2319","","-0.15%"
"1983-09-22","1.2337","1.2337","1.2337","1.2337","","0.11%"
"1983-09-21","1.2324","1.2324","1.2324","1.2324","","-0.03%"
"1983-09-20","1.2328","1.2328","1.2328","1.2328","","0.02%"
"1983-09-19","1.2325","1.2325","1.2325","1.2325","","-0.11%"
"1983-09-16","1.2338","1.2338","1.2338","1.2338","","-0.02%"
"1983-09-15","1.2340","1.2340","1.2340","1.2340","","0.02%"
"1983-09-14","1.2338","1.2338","1.2338","1.2338","","0.12%"
"1983-09-13","1.2323","1.2323","1.2323","1.2323","","0.11%"
"1983-09-12","1.2309","1.2309","1.2309","1.2309","","-0.06%"
"1983-09-09","1.2317","1.2317","1.2317","1.2317","","0.07%"
"1983-09-08","1.2308","1.2308","1.2308","1.2308","","-0.08%"
"1983-09-07","1.2318","1.2318","1.2318","1.2318","","0.08%"
"1983-09-06","1.2308","1.2308","1.2308","1.2308","","-0.17%"
"1983-09-02","1.2329","1.2329","1.2329","1.2329","","-0.04%"
"1983-09-01","1.2334","1.2334","1.2334","1.2334","","-0.05%"
"1983-08-31","1.2340","1.2340","1.2340","1.2340","","0.15%"
"1983-08-30","1.2322","1.2322","1.2322","1.2322","","0.07%"
"1983-08-29","1.2313","1.2313","1.2313","1.2313","","0.07%"
"1983-08-26","1.2305","1.2305","1.2305","1.2305","","0.08%"
"1983-08-25","1.2295","1.2295","1.2295","1.2295","","-0.03%"
"1983-08-24","1.2299","1.2299","1.2299","1.2299","","-0.05%"
"1983-08-23","1.2305","1.2305","1.2305","1.2305","","-0.15%"
"1983-08-22","1.2323","1.2323","1.2323","1.2323","","-0.14%"
"1983-08-19","1.2340","1.2340","1.2340","1.2340","","0.03%"
"1983-08-18","1.2336","1.2336","1.2336","1.2336","","0.04%"
"1983-08-17","1.2331","1.2331","1.2331","1.2331","","-0.02%"
"1983-08-16","1.2333","1.2333","1.2333","1.2333","","-0.20%"
"1983-08-15","1.2358","1.2358","1.2358","1.2358","","-0.11%"
"1983-08-12","1.2372","1.2372","1.2372","1.2372","","-0.02%"
"1983-08-11","1.2375","1.2375","1.2375","1.2375","","0.05%"
"1983-08-10","1.2369","1.2369","1.2369","1.2369","","0.13%"
"1983-08-09","1.2353","1.2353","1.2353","1.2353","","-0.08%"
"1983-08-08","1.2363","1.2363","1.2363","1.2363","","0.01%"
"1983-08-05","1.2362","1.2362","1.2362","1.2362","","0.19%"
"1983-08-04","1.2338","1.2338","1.2338","1.2338","","0.03%"
"1983-08-03","1.2334","1.2334","1.2334","1.2334","","-0.17%"
"1983-08-02","1.2355","1.2355","1.2355","1.2355","","0.09%"
"1983-08-01","1.2344","1.2344","1.2344","1.2344","","0.03%"
"1983-07-29","1.2340","1.2340","1.2340","1.2340","","0.16%"
"1983-07-28","1.2320","1.2320","1.2320","1.2320","","-0.10%"
"1983-07-27","1.2332","1.2332","1.2332","1.2332","","0.03%"
"1983-07-26","1.2328","1.2328","1.2328","1.2328","","-0.09%"
"1983-07-25","1.2339","1.2339","1.2339","1.2339","","-0.03%"
"1983-07-22","1.2343","1.2343","1.2343","1.2343","","0.07%"
"1983-07-21","1.2334","1.2334","1.2334","1.2334","","0.06%"
"1983-07-20","1.2327","1.2327","1.2327","1.2327","","-0.02%"
"1983-07-19","1.2330","1.2330","1.2330","1.2330","","0.02%"
"1983-07-18","1.2328","1.2328","1.2328","1.2328","","-0.11%"
"1983-07-15","1.2341","1.2341","1.2341","1.2341","","0.11%"
"1983-07-14","1.2327","1.2327","1.2327","1.2327","","0.00%"
"1983-07-13","1.2327","1.2327","1.2327","1.2327","","0.06%"
"1983-07-12","1.2319","1.2319","1.2319","1.2319","","0.02%"
"1983-07-11","1.2316","1.2316","1.2316","1.2316","","0.02%"
"1983-07-08","1.2313","1.2313","1.2313","1.2313","","-0.03%"
"1983-07-07","1.2317","1.2317","1.2317","1.2317","","0.06%"
"1983-07-06","1.2309","1.2309","1.2309","1.2309","","0.01%"
"1983-07-05","1.2308","1.2308","1.2308","1.2308","","0.31%"
"1983-07-01","1.2270","1.2270","1.2270","1.2270","","-0.05%"
"1983-06-30","1.2276","1.2276","1.2276","1.2276","","-0.09%"
"1983-06-29","1.2287","1.2287","1.2287","1.2287","","-0.07%"
"1983-06-28","1.2295","1.2295","1.2295","1.2295","","-0.07%"
"1983-06-27","1.2304","1.2304","1.2304","1.2304","","-0.17%"
"1983-06-24","1.2325","1.2325","1.2325","1.2325","","0.04%"
"1983-06-23","1.2320","1.2320","1.2320","1.2320","","0.35%"
"1983-06-22","1.2277","1.2277","1.2277","1.2277","","-0.13%"
"1983-06-21","1.2293","1.2293","1.2293","1.2293","","-0.15%"
"1983-06-20","1.2311","1.2311","1.2311","1.2311","","-0.07%"
"1983-06-17","1.2320","1.2320","1.2320","1.2320","","-0.24%"
"1983-06-16","1.2350","1.2350","1.2350","1.2350","","-0.20%"
"1983-06-15","1.2375","1.2375","1.2375","1.2375","","0.09%"
"1983-06-14","1.2364","1.2364","1.2364","1.2364","","0.11%"
"1983-06-13","1.2350","1.2350","1.2350","1.2350","","0.09%"
"1983-06-10","1.2339","1.2339","1.2339","1.2339","","-0.03%"
"1983-06-09","1.2343","1.2343","1.2343","1.2343","","-0.11%"
"1983-06-08","1.2357","1.2357","1.2357","1.2357","","0.02%"
"1983-06-07","1.2354","1.2354","1.2354","1.2354","","0.08%"
"1983-06-06","1.2344","1.2344","1.2344","1.2344","","0.17%"
"1983-06-03","1.2323","1.2323","1.2323","1.2323","","0.22%"
"1983-06-02","1.2296","1.2296","1.2296","1.2296","","-0.11%"
"1983-06-01","1.2310","1.2310","1.2310","1.2310","","0.08%"
"1983-05-31","1.2300","1.2300","1.2300","1.2300","","-0.05%"
"1983-05-27","1.2306","1.2306","1.2306","1.2306","","-0.19%"
"1983-05-26","1.2330","1.2330","1.2330","1.2330","","0.04%"
"1983-05-25","1.2325","1.2325","1.2325","1.2325","","-0.21%"
"1983-05-24","1.2351","1.2351","1.2351","1.2351","","0.06%"
"1983-05-23","1.2344","1.2344","1.2344","1.2344","","0.07%"
"1983-05-20","1.2335","1.2335","1.2335","1.2335","","0.04%"
"1983-05-19","1.2330","1.2330","1.2330","1.2330","","0.15%"
"1983-05-18","1.2311","1.2311","1.2311","1.2311","","0.01%"
"1983-05-17","1.2310","1.2310","1.2310","1.2310","","0.18%"
"1983-05-16","1.2288","1.2288","1.2288","1.2288","","0.14%"
"1983-05-13","1.2271","1.2271","1.2271","1.2271","","0.05%"
"1983-05-12","1.2265","1.2265","1.2265","1.2265","","0.07%"
"1983-05-11","1.2257","1.2257","1.2257","1.2257","","-0.09%"
"1983-05-10","1.2268","1.2268","1.2268","1.2268","","0.02%"
"1983-05-09","1.2265","1.2265","1.2265","1.2265","","-0.04%"
"1983-05-06","1.2270","1.2270","1.2270","1.2270","","0.22%"
"1983-05-05","1.2243","1.2243","1.2243","1.2243","","-0.11%"
"1983-05-04","1.2256","1.2256","1.2256","1.2256","","-0.03%"
"1983-05-03","1.2260","1.2260","1.2260","1.2260","","0.17%"
"1983-05-02","1.2239","1.2239","1.2239","1.2239","","-0.19%"
"1983-04-29","1.2262","1.2262","1.2262","1.2262","","-0.07%"
"1983-04-28","1.2271","1.2271","1.2271","1.2271","","-0.04%"
"1983-04-27","1.2276","1.2276","1.2276","1.2276","","-0.03%"
"1983-04-26","1.2280","1.2280","1.2280","1.2280","","0.18%"
"1983-04-25","1.2258","1.2258","1.2258","1.2258","","-0.10%"
"1983-04-22","1.2270","1.2270","1.2270","1.2270","","-0.19%"
"1983-04-21","1.2293","1.2293","1.2293","1.2293","","-0.41%"
"1983-04-20","1.2344","1.2344","1.2344","1.2344","","-0.26%"
"1983-04-19","1.2376","1.2376","1.2376","1.2376","","0.06%"
"1983-04-18","1.2368","1.2368","1.2368","1.2368","","0.31%"
"1983-04-15","1.2330","1.2330","1.2330","1.2330","","-0.02%"
"1983-04-14","1.2333","1.2333","1.2333","1.2333","","-0.08%"
"1983-04-13","1.2343","1.2343","1.2343","1.2343","","0.20%"
"1983-04-12","1.2318","1.2318","1.2318","1.2318","","-0.10%"
"1983-04-11","1.2330","1.2330","1.2330","1.2330","","-0.18%"
"1983-04-08","1.2352","1.2352","1.2352","1.2352","","-0.06%"
"1983-04-07","1.2360","1.2360","1.2360","1.2360","","0.11%"
"1983-04-06","1.2346","1.2346","1.2346","1.2346","","-0.13%"
"1983-04-05","1.2362","1.2362","1.2362","1.2362","","-0.14%"
"1983-04-04","1.2379","1.2379","1.2379","1.2379","","0.31%"
"1983-03-31","1.2341","1.2341","1.2341","1.2341","","0.28%"
"1983-03-30","1.2306","1.2306","1.2306","1.2306","","0.01%"
"1983-03-29","1.2305","1.2305","1.2305","1.2305","","-0.06%"
"1983-03-28","1.2313","1.2313","1.2313","1.2313","","0.33%"
"1983-03-25","1.2272","1.2272","1.2272","1.2272","","0.01%"
"1983-03-24","1.2271","1.2271","1.2271","1.2271","","-0.04%"
"1983-03-23","1.2276","1.2276","1.2276","1.2276","","0.27%"
"1983-03-22","1.2243","1.2243","1.2243","1.2243","","0.02%"
"1983-03-21","1.2241","1.2241","1.2241","1.2241","","-0.14%"
"1983-03-18","1.2258","1.2258","1.2258","1.2258","","0.22%"
"1983-03-17","1.2231","1.2231","1.2231","1.2231","","0.07%"
"1983-03-16","1.2223","1.2223","1.2223","1.2223","","-0.16%"
"1983-03-15","1.2243","1.2243","1.2243","1.2243","","-0.24%"
"1983-03-14","1.2272","1.2272","1.2272","1.2272","","0.06%"
"1983-03-11","1.2265","1.2265","1.2265","1.2265","","0.09%"
"1983-03-10","1.2254","1.2254","1.2254","1.2254","","-0.18%"
"1983-03-09","1.2276","1.2276","1.2276","1.2276","","0.24%"
"1983-03-08","1.2246","1.2246","1.2246","1.2246","","0.14%"
"1983-03-07","1.2229","1.2229","1.2229","1.2229","","-0.02%"
"1983-03-04","1.2232","1.2232","1.2232","1.2232","","0.03%"
"1983-03-03","1.2228","1.2228","1.2228","1.2228","","-0.21%"
"1983-03-02","1.2254","1.2254","1.2254","1.2254","","-0.20%"
"1983-03-01","1.2279","1.2279","1.2279","1.2279","","-0.09%"
"1983-02-28","1.2290","1.2290","1.2290","1.2290","","0.07%"
"1983-02-25","1.2282","1.2282","1.2282","1.2282","","0.00%"
"1983-02-24","1.2282","1.2282","1.2282","1.2282","","-0.15%"
"1983-02-23","1.2301","1.2301","1.2301","1.2301","","0.34%"
"1983-02-22","1.2259","1.2259","1.2259","1.2259","","0.10%"
"1983-02-18","1.2247","1.2247","1.2247","1.2247","","0.01%"
"1983-02-17","1.2246","1.2246","1.2246","1.2246","","0.09%"
"1983-02-16","1.2235","1.2235","1.2235","1.2235","","-0.05%"
"1983-02-15","1.2241","1.2241","1.2241","1.2241","","-0.03%"
"1983-02-14","1.2245","1.2245","1.2245","1.2245","","-0.06%"
"1983-02-11","1.2252","1.2252","1.2252","1.2252","","-0.16%"
"1983-02-10","1.2272","1.2272","1.2272","1.2272","","0.10%"
"1983-02-09","1.2260","1.2260","1.2260","1.2260","","0.11%"
"1983-02-08","1.2247","1.2247","1.2247","1.2247","","-0.01%"
"1983-02-07","1.2248","1.2248","1.2248","1.2248","","-0.30%"
"1983-02-04","1.2285","1.2285","1.2285","1.2285","","-0.40%"
"1983-02-03","1.2334","1.2334","1.2334","1.2334","","-0.40%"
"1983-02-02","1.2384","1.2384","1.2384","1.2384","","0.25%"
"1983-02-01","1.2353","1.2353","1.2353","1.2353","","-0.11%"
"1983-01-31","1.2367","1.2367","1.2367","1.2367","","0.06%"
"1983-01-28","1.2360","1.2360","1.2360","1.2360","","0.03%"
"1983-01-27","1.2356","1.2356","1.2356","1.2356","","-0.14%"
"1983-01-26","1.2373","1.2373","1.2373","1.2373","","0.11%"
"1983-01-25","1.2360","1.2360","1.2360","1.2360","","0.31%"
"1983-01-24","1.2322","1.2322","1.2322","1.2322","","0.32%"
"1983-01-21","1.2283","1.2283","1.2283","1.2283","","0.27%"
"1983-01-20","1.2250","1.2250","1.2250","1.2250","","-0.02%"
"1983-01-19","1.2252","1.2252","1.2252","1.2252","","-0.11%"
"1983-01-18","1.2265","1.2265","1.2265","1.2265","","0.34%"
"1983-01-17","1.2223","1.2223","1.2223","1.2223","","-0.01%"
"1983-01-14","1.2224","1.2224","1.2224","1.2224","","0.25%"
"1983-01-13","1.2194","1.2194","1.2194","1.2194","","-0.29%"
"1983-01-12","1.2230","1.2230","1.2230","1.2230","","-0.01%"
"1983-01-11","1.2231","1.2231","1.2231","1.2231","","-0.18%"
"1983-01-10","1.2253","1.2253","1.2253","1.2253","","-0.11%"
"1983-01-07","1.2267","1.2267","1.2267","1.2267","","-0.37%"
"1983-01-06","1.2313","1.2313","1.2313","1.2313","","0.13%"
"1983-01-05","1.2297","1.2297","1.2297","1.2297","","-0.01%"
"1983-01-04","1.2298","1.2298","1.2298","1.2298","","-0.02%"
"1983-01-03","1.2300","1.2300","1.2300","1.2300","","0.02%"
"1982-12-31","1.2297","1.2297","1.2297","1.2297","","-0.48%"
"1982-12-30","1.2356","1.2356","1.2356","1.2356","","-0.31%"
"1982-12-29","1.2395","1.2395","1.2395","1.2395","","-0.20%"
"1982-12-28","1.2420","1.2420","1.2420","1.2420","","-0.08%"
"1982-12-27","1.2430","1.2430","1.2430","1.2430","","0.18%"
"1982-12-24","1.2408","1.2408","1.2408","1.2408","","0.16%"
"1982-12-23","1.2388","1.2388","1.2388","1.2388","","0.10%"
"1982-12-22","1.2376","1.2376","1.2376","1.2376","","0.02%"
"1982-12-21","1.2374","1.2374","1.2374","1.2374","","0.11%"
"1982-12-20","1.2361","1.2361","1.2361","1.2361","","-0.07%"
"1982-12-17","1.2370","1.2370","1.2370","1.2370","","-0.21%"
"1982-12-16","1.2396","1.2396","1.2396","1.2396","","0.12%"
"1982-12-15","1.2381","1.2381","1.2381","1.2381","","0.12%"
"1982-12-14","1.2366","1.2366","1.2366","1.2366","","-0.04%"
"1982-12-13","1.2371","1.2371","1.2371","1.2371","","0.17%"
"1982-12-10","1.2350","1.2350","1.2350","1.2350","","-0.30%"
"1982-12-09","1.2387","1.2387","1.2387","1.2387","","-0.19%"
"1982-12-08","1.2410","1.2410","1.2410","1.2410","","-0.30%"
"1982-12-07","1.2447","1.2447","1.2447","1.2447","","0.29%"
"1982-12-06","1.2411","1.2411","1.2411","1.2411","","0.42%"
"1982-12-03","1.2359","1.2359","1.2359","1.2359","","-0.39%"
"1982-12-02","1.2407","1.2407","1.2407","1.2407","","0.11%"
"1982-12-01","1.2393","1.2393","1.2393","1.2393","","0.16%"
"1982-11-30","1.2373","1.2373","1.2373","1.2373","","-0.20%"
"1982-11-29","1.2398","1.2398","1.2398","1.2398","","0.13%"
"1982-11-26","1.2382","1.2382","1.2382","1.2382","","0.78%"
"1982-11-24","1.2286","1.2286","1.2286","1.2286","","0.19%"
"1982-11-23","1.2263","1.2263","1.2263","1.2263","","0.08%"
"1982-11-22","1.2253","1.2253","1.2253","1.2253","","0.34%"
"1982-11-19","1.2211","1.2211","1.2211","1.2211","","-0.33%"
"1982-11-18","1.2251","1.2251","1.2251","1.2251","","-0.07%"
"1982-11-17","1.2259","1.2259","1.2259","1.2259","","0.01%"
"1982-11-16","1.2258","1.2258","1.2258","1.2258","","0.07%"
"1982-11-15","1.2249","1.2249","1.2249","1.2249","","0.12%"
"1982-11-12","1.2234","1.2234","1.2234","1.2234","","0.20%"
"1982-11-10","1.2210","1.2210","1.2210","1.2210","","0.13%"
"1982-11-09","1.2194","1.2194","1.2194","1.2194","","-0.26%"
"1982-11-08","1.2226","1.2226","1.2226","1.2226","","-0.03%"
"1982-11-05","1.2230","1.2230","1.2230","1.2230","","0.01%"
"1982-11-04","1.2229","1.2229","1.2229","1.2229","","0.13%"
"1982-11-03","1.2213","1.2213","1.2213","1.2213","","-0.26%"
"1982-11-01","1.2245","1.2245","1.2245","1.2245","","-0.13%"
"1982-10-29","1.2261","1.2261","1.2261","1.2261","","-0.09%"
"1982-10-28","1.2272","1.2272","1.2272","1.2272","","-0.08%"
"1982-10-27","1.2282","1.2282","1.2282","1.2282","","0.08%"
"1982-10-26","1.2272","1.2272","1.2272","1.2272","","-0.02%"
"1982-10-25","1.2274","1.2274","1.2274","1.2274","","0.10%"
"1982-10-22","1.2262","1.2262","1.2262","1.2262","","0.00%"
"1982-10-21","1.2262","1.2262","1.2262","1.2262","","-0.14%"
"1982-10-20","1.2279","1.2279","1.2279","1.2279","","0.25%"
"1982-10-19","1.2248","1.2248","1.2248","1.2248","","-0.26%"
"1982-10-18","1.2280","1.2280","1.2280","1.2280","","-0.16%"
"1982-10-15","1.2300","1.2300","1.2300","1.2300","","0.10%"
"1982-10-14","1.2288","1.2288","1.2288","1.2288","","-0.01%"
"1982-10-13","1.2289","1.2289","1.2289","1.2289","","0.32%"
"1982-10-12","1.2250","1.2250","1.2250","1.2250","","-0.63%"
